C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-20 11:25:06.412870: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-20 11:25:07.406722: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
STARTING RUN NUMBER 0





This network will be trained using DT = 0.015
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 72.08, Accuracy (%): 41.9, Silent labels (%): 10.98, Time (s): 15.29
Train | Epoch 8.0 | Loss: 76.55, Accuracy (%): 19.92, Silent labels (%): 0.03, Time (s): 57.17
Test | Epoch 8.0 | Loss: 77.48, Accuracy (%): 18.65, Learning rate: 0.003, Hidden layer 1 spike counts: 398.8, Output layer spike counts: 29.6, Hidden layer 1 silents (%): 0.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 614.3, Output layer weights norm: 102.76, Time (s): 2.01
Train | Epoch 8.1 | Loss: 77.1, Accuracy (%): 19.17, Silent labels (%): 0.05, Time (s): 5.74
Train | Epoch 8.2 | Loss: 77.53, Accuracy (%): 19.05, Silent labels (%): 0.02, Time (s): 11.75
Train | Epoch 8.3 | Loss: 77.86, Accuracy (%): 18.08, Silent labels (%): 0.02, Time (s): 17.54
Train | Epoch 8.4 | Loss: 76.91, Accuracy (%): 19.47, Silent labels (%): 0.0, Time (s): 23.31
Train | Epoch 8.5 | Loss: 77.59, Accuracy (%): 18.87, Silent labels (%): 0.0, Time (s): 29.11
Train | Epoch 8.6 | Loss: 77.65, Accuracy (%): 18.92, Silent labels (%): 0.03, Time (s): 34.98
Train | Epoch 8.7 | Loss: 77.36, Accuracy (%): 19.7, Silent labels (%): 0.02, Time (s): 40.57
Train | Epoch 8.8 | Loss: 77.54, Accuracy (%): 18.97, Silent labels (%): 0.07, Time (s): 46.2
Train | Epoch 8.9 | Loss: 77.86, Accuracy (%): 19.15, Silent labels (%): 0.05, Time (s): 52.01
Train | Epoch 9.0 | Loss: 78.32, Accuracy (%): 18.58, Silent labels (%): 0.03, Time (s): 57.69
Test | Epoch 9.0 | Loss: 79.02, Accuracy (%): 17.12, Learning rate: 0.003, Hidden layer 1 spike counts: 388.33, Output layer spike counts: 29.34, Hidden layer 1 silents (%): 0.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 634.7, Output layer weights norm: 107.34, Time (s): 2.1
Train | Epoch 9.1 | Loss: 78.55, Accuracy (%): 17.92, Silent labels (%): 0.05, Time (s): 5.52
Train | Epoch 9.2 | Loss: 78.25, Accuracy (%): 18.5, Silent labels (%): 0.07, Time (s): 11.25
Train | Epoch 9.3 | Loss: 78.02, Accuracy (%): 18.9, Silent labels (%): 0.0, Time (s): 16.75
Train | Epoch 9.4 | Loss: 78.53, Accuracy (%): 18.43, Silent labels (%): 0.03, Time (s): 22.59
Train | Epoch 9.5 | Loss: 78.87, Accuracy (%): 17.88, Silent labels (%): 0.02, Time (s): 28.2
Train | Epoch 9.6 | Loss: 78.81, Accuracy (%): 17.8, Silent labels (%): 0.03, Time (s): 33.6
Train | Epoch 9.7 | Loss: 78.3, Accuracy (%): 18.77, Silent labels (%): 0.02, Time (s): 39.0
Train | Epoch 9.8 | Loss: 78.59, Accuracy (%): 17.7, Silent labels (%): 0.03, Time (s): 44.37
Train | Epoch 9.9 | Loss: 79.52, Accuracy (%): 16.8, Silent labels (%): 0.05, Time (s): 50.0
Train | Epoch 10.0 | Loss: 79.7, Accuracy (%): 16.87, Silent labels (%): 0.02, Time (s): 55.67
Test | Epoch 10.0 | Loss: 79.56, Accuracy (%): 17.54, Learning rate: 0.003, Hidden layer 1 spike counts: 378.74, Output layer spike counts: 29.01, Hidden layer 1 silents (%): 0.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 655.1, Output layer weights norm: 111.68, Time (s): 2.13
This network will be trained using DT = 0.005
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 55.79, Accuracy (%): 65.1, Silent labels (%): 9.75, Time (s): 15.38
Train | Epoch 0.2 | Loss: 27.66, Accuracy (%): 87.9, Silent labels (%): 0.08, Time (s): 30.79
Train | Epoch 0.3 | Loss: 21.71, Accuracy (%): 91.12, Silent labels (%): 0.02, Time (s): 44.29
Train | Epoch 0.4 | Loss: 18.63, Accuracy (%): 92.65, Silent labels (%): 0.02, Time (s): 56.0
Train | Epoch 0.5 | Loss: 16.97, Accuracy (%): 93.13, Silent labels (%): 0.02, Time (s): 66.4
Train | Epoch 0.6 | Loss: 15.68, Accuracy (%): 94.07, Silent labels (%): 0.0, Time (s): 76.08
Train | Epoch 0.7 | Loss: 14.69, Accuracy (%): 94.43, Silent labels (%): 0.0, Time (s): 85.5
Train | Epoch 0.8 | Loss: 13.49, Accuracy (%): 95.38, Silent labels (%): 0.0, Time (s): 94.27
Train | Epoch 0.9 | Loss: 13.11, Accuracy (%): 95.33, Silent labels (%): 0.0, Time (s): 102.7
Train | Epoch 1.0 | Loss: 12.57, Accuracy (%): 95.27, Silent labels (%): 0.0, Time (s): 110.87
Test | Epoch 1.0 | Loss: 12.07, Accuracy (%): 95.71, Learning rate: 0.003, Hidden layer 1 spike counts: 532.89, Output layer spike counts: 41.36, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.73, Output layer weights norm: 58.8, Time (s): 2.14
Best accuracy: 95.71%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.55, Accuracy (%): 95.77, Silent labels (%): 0.0, Time (s): 7.81
Train | Epoch 1.2 | Loss: 11.53, Accuracy (%): 96.3, Silent labels (%): 0.0, Time (s): 15.69
Train | Epoch 1.3 | Loss: 11.12, Accuracy (%): 96.47, Silent labels (%): 0.0, Time (s): 23.17
Train | Epoch 1.4 | Loss: 11.19, Accuracy (%): 96.0, Silent labels (%): 0.0, Time (s): 30.76
Train | Epoch 1.5 | Loss: 10.81, Accuracy (%): 96.38, Silent labels (%): 0.0, Time (s): 37.97
Train | Epoch 1.6 | Loss: 10.94, Accuracy (%): 96.02, Silent labels (%): 0.0, Time (s): 45.05
Train | Epoch 1.7 | Loss: 10.61, Accuracy (%): 96.47, Silent labels (%): 0.02, Time (s): 52.15
Train | Epoch 1.8 | Loss: 10.4, Accuracy (%): 96.23, Silent labels (%): 0.0, Time (s): 59.11
Train | Epoch 1.9 | Loss: 9.96, Accuracy (%): 96.43, Silent labels (%): 0.0, Time (s): 65.79
Train | Epoch 2.0 | Loss: 10.1, Accuracy (%): 96.55, Silent labels (%): 0.0, Time (s): 72.25
Test | Epoch 2.0 | Loss: 9.7, Accuracy (%): 96.72, Learning rate: 0.003, Hidden layer 1 spike counts: 437.9, Output layer spike counts: 41.14, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 479.95, Output layer weights norm: 62.93, Time (s): 2.06
Best accuracy: 96.72%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.23, Accuracy (%): 97.2, Silent labels (%): 0.02, Time (s): 6.32
Train | Epoch 2.2 | Loss: 9.44, Accuracy (%): 97.1, Silent labels (%): 0.0, Time (s): 12.65
Train | Epoch 2.3 | Loss: 9.06, Accuracy (%): 97.12, Silent labels (%): 0.0, Time (s): 19.03
Train | Epoch 2.4 | Loss: 8.98, Accuracy (%): 97.12, Silent labels (%): 0.0, Time (s): 25.09
Train | Epoch 2.5 | Loss: 8.83, Accuracy (%): 97.08, Silent labels (%): 0.0, Time (s): 31.11
Train | Epoch 2.6 | Loss: 8.96, Accuracy (%): 96.95, Silent labels (%): 0.0, Time (s): 36.9
Train | Epoch 2.7 | Loss: 9.0, Accuracy (%): 97.02, Silent labels (%): 0.0, Time (s): 42.76
Train | Epoch 2.8 | Loss: 8.64, Accuracy (%): 97.33, Silent labels (%): 0.0, Time (s): 48.55
Train | Epoch 2.9 | Loss: 8.65, Accuracy (%): 97.32, Silent labels (%): 0.0, Time (s): 54.22
Train | Epoch 3.0 | Loss: 8.46, Accuracy (%): 97.48, Silent labels (%): 0.0, Time (s): 59.95
Test | Epoch 3.0 | Loss: 8.63, Accuracy (%): 97.18, Learning rate: 0.003, Hidden layer 1 spike counts: 388.09, Output layer spike counts: 41.04, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 489.94, Output layer weights norm: 66.39, Time (s): 1.51
Best accuracy: 97.18%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.98, Accuracy (%): 97.7, Silent labels (%): 0.0, Time (s): 5.47
Train | Epoch 3.2 | Loss: 7.85, Accuracy (%): 97.8, Silent labels (%): 0.0, Time (s): 11.14
Train | Epoch 3.3 | Loss: 8.08, Accuracy (%): 97.48, Silent labels (%): 0.0, Time (s): 16.67
Train | Epoch 3.4 | Loss: 8.08, Accuracy (%): 97.45, Silent labels (%): 0.0, Time (s): 22.13
Train | Epoch 3.5 | Loss: 7.94, Accuracy (%): 97.63, Silent labels (%): 0.0, Time (s): 27.6
Train | Epoch 3.6 | Loss: 7.66, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 32.99
Train | Epoch 3.7 | Loss: 7.83, Accuracy (%): 97.6, Silent labels (%): 0.0, Time (s): 38.35
Train | Epoch 3.8 | Loss: 7.93, Accuracy (%): 97.52, Silent labels (%): 0.0, Time (s): 43.75
Train | Epoch 3.9 | Loss: 8.06, Accuracy (%): 97.47, Silent labels (%): 0.0, Time (s): 49.03
Train | Epoch 4.0 | Loss: 7.76, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 54.29
Test | Epoch 4.0 | Loss: 7.86, Accuracy (%): 97.33, Learning rate: 0.003, Hidden layer 1 spike counts: 351.44, Output layer spike counts: 41.43, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.04, Output layer weights norm: 69.62, Time (s): 1.41
Best accuracy: 97.33%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 7.3, Accuracy (%): 97.8, Silent labels (%): 0.0, Time (s): 5.25
Train | Epoch 4.2 | Loss: 7.36, Accuracy (%): 97.85, Silent labels (%): 0.0, Time (s): 10.76
Train | Epoch 4.3 | Loss: 7.23, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 16.43
Train | Epoch 4.4 | Loss: 7.22, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 21.84
Train | Epoch 4.5 | Loss: 7.42, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 27.23
Train | Epoch 4.6 | Loss: 7.17, Accuracy (%): 98.05, Silent labels (%): 0.0, Time (s): 32.42
Train | Epoch 4.7 | Loss: 7.31, Accuracy (%): 97.93, Silent labels (%): 0.0, Time (s): 37.54
Train | Epoch 4.8 | Loss: 7.09, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 42.69
Train | Epoch 4.9 | Loss: 7.01, Accuracy (%): 98.0, Silent labels (%): 0.0, Time (s): 47.93
Train | Epoch 5.0 | Loss: 7.13, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 53.33
Test | Epoch 5.0 | Loss: 7.39, Accuracy (%): 97.52, Learning rate: 0.003, Hidden layer 1 spike counts: 326.39, Output layer spike counts: 41.41, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 510.46, Output layer weights norm: 72.92, Time (s): 1.44
Best accuracy: 97.52%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.75, Accuracy (%): 98.22, Silent labels (%): 0.02, Time (s): 5.26
Train | Epoch 5.2 | Loss: 6.53, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 10.5
Train | Epoch 5.3 | Loss: 6.74, Accuracy (%): 98.22, Silent labels (%): 0.0, Time (s): 16.01
Train | Epoch 5.4 | Loss: 6.52, Accuracy (%): 98.28, Silent labels (%): 0.0, Time (s): 21.21
Train | Epoch 5.5 | Loss: 6.75, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 26.19
Train | Epoch 5.6 | Loss: 6.65, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 31.55
Train | Epoch 5.7 | Loss: 6.58, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 36.44
Train | Epoch 5.8 | Loss: 6.94, Accuracy (%): 97.8, Silent labels (%): 0.0, Time (s): 41.31
Train | Epoch 5.9 | Loss: 6.63, Accuracy (%): 98.13, Silent labels (%): 0.0, Time (s): 46.26
Train | Epoch 6.0 | Loss: 6.75, Accuracy (%): 98.08, Silent labels (%): 0.0, Time (s): 51.1
Test | Epoch 6.0 | Loss: 7.08, Accuracy (%): 97.73, Learning rate: 0.003, Hidden layer 1 spike counts: 308.08, Output layer spike counts: 41.4, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 520.97, Output layer weights norm: 75.93, Time (s): 1.37
Best accuracy: 97.73%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 6.6, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 4.71
Train | Epoch 6.2 | Loss: 6.17, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 9.54
Train | Epoch 6.3 | Loss: 6.49, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 14.31
Train | Epoch 6.4 | Loss: 6.16, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 19.07
Train | Epoch 6.5 | Loss: 6.24, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 23.95
Train | Epoch 6.6 | Loss: 6.45, Accuracy (%): 98.22, Silent labels (%): 0.0, Time (s): 28.68
Train | Epoch 6.7 | Loss: 6.16, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 33.41
Train | Epoch 6.8 | Loss: 6.19, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 38.17
Train | Epoch 6.9 | Loss: 6.33, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 42.85
Train | Epoch 7.0 | Loss: 6.18, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 47.64
Test | Epoch 7.0 | Loss: 6.79, Accuracy (%): 97.77, Learning rate: 0.003, Hidden layer 1 spike counts: 285.4, Output layer spike counts: 41.67, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 531.33, Output layer weights norm: 78.95, Time (s): 1.36
Best accuracy: 97.77%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.89, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 4.57
Train | Epoch 7.2 | Loss: 5.95, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 9.22
Train | Epoch 7.3 | Loss: 5.85, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 13.86
Train | Epoch 7.4 | Loss: 6.26, Accuracy (%): 98.2, Silent labels (%): 0.0, Time (s): 18.58
Train | Epoch 7.5 | Loss: 5.98, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 23.17
Train | Epoch 7.6 | Loss: 6.01, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 27.76
Train | Epoch 7.7 | Loss: 5.91, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 32.41
Train | Epoch 7.8 | Loss: 5.96, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 36.99
Train | Epoch 7.9 | Loss: 5.85, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 41.56
Train | Epoch 8.0 | Loss: 5.96, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 46.12
Test | Epoch 8.0 | Loss: 6.7, Accuracy (%): 97.87, Learning rate: 0.003, Hidden layer 1 spike counts: 271.93, Output layer spike counts: 41.68, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 541.76, Output layer weights norm: 81.84, Time (s): 1.46
Best accuracy: 97.87%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 5.68, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 4.43
Train | Epoch 8.2 | Loss: 5.59, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 8.94
Train | Epoch 8.3 | Loss: 5.57, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 13.46
Train | Epoch 8.4 | Loss: 5.64, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 18.01
Train | Epoch 8.5 | Loss: 5.69, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 22.51
Train | Epoch 8.6 | Loss: 5.63, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 26.96
Train | Epoch 8.7 | Loss: 5.91, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 31.47
Train | Epoch 8.8 | Loss: 5.61, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 35.91
Train | Epoch 8.9 | Loss: 5.82, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 40.35
Train | Epoch 9.0 | Loss: 5.64, Accuracy (%): 98.87, Silent labels (%): 0.0, Time (s): 44.92
Test | Epoch 9.0 | Loss: 6.52, Accuracy (%): 98.04, Learning rate: 0.003, Hidden layer 1 spike counts: 262.42, Output layer spike counts: 41.58, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 552.18, Output layer weights norm: 84.69, Time (s): 1.35
Best accuracy: 98.04%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 5.48, Accuracy (%): 98.87, Silent labels (%): 0.0, Time (s): 4.31
Train | Epoch 9.2 | Loss: 5.52, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 8.73
Train | Epoch 9.3 | Loss: 5.56, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 13.21
Train | Epoch 9.4 | Loss: 5.48, Accuracy (%): 98.8, Silent labels (%): 0.0, Time (s): 17.61
Train | Epoch 9.5 | Loss: 5.5, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 21.99
Train | Epoch 9.6 | Loss: 5.53, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 26.37
Train | Epoch 9.7 | Loss: 5.52, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 30.8
Train | Epoch 9.8 | Loss: 5.57, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 35.15
Train | Epoch 9.9 | Loss: 5.43, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 39.47
Train | Epoch 10.0 | Loss: 5.29, Accuracy (%): 98.92, Silent labels (%): 0.0, Time (s): 43.87
Test | Epoch 10.0 | Loss: 6.38, Accuracy (%): 98.17, Learning rate: 0.003, Hidden layer 1 spike counts: 246.69, Output layer spike counts: 41.79, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 562.65, Output layer weights norm: 87.35, Time (s): 1.35
Best accuracy: 98.17%, Networks save to: best_model
This network will be trained using DT = 0.001
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 55.55, Accuracy (%): 65.7, Silent labels (%): 10.33, Time (s): 15.48
Train | Epoch 0.2 | Loss: 26.7, Accuracy (%): 88.33, Silent labels (%): 0.08, Time (s): 30.78
Train | Epoch 0.3 | Loss: 20.96, Accuracy (%): 91.58, Silent labels (%): 0.02, Time (s): 44.33
Train | Epoch 0.4 | Loss: 17.96, Accuracy (%): 92.87, Silent labels (%): 0.02, Time (s): 56.29
Train | Epoch 0.5 | Loss: 16.47, Accuracy (%): 93.48, Silent labels (%): 0.02, Time (s): 67.22
Train | Epoch 0.6 | Loss: 15.16, Accuracy (%): 94.55, Silent labels (%): 0.0, Time (s): 77.41
Train | Epoch 0.7 | Loss: 14.25, Accuracy (%): 94.45, Silent labels (%): 0.03, Time (s): 86.96
Train | Epoch 0.8 | Loss: 13.11, Accuracy (%): 95.4, Silent labels (%): 0.0, Time (s): 96.13
Train | Epoch 0.9 | Loss: 12.71, Accuracy (%): 95.35, Silent labels (%): 0.0, Time (s): 104.82
Train | Epoch 1.0 | Loss: 12.24, Accuracy (%): 95.57, Silent labels (%): 0.0, Time (s): 113.01
Test | Epoch 1.0 | Loss: 11.67, Accuracy (%): 95.64, Learning rate: 0.003, Hidden layer 1 spike counts: 597.81, Output layer spike counts: 41.29, Hidden layer 1 silents (%): 0.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.73, Output layer weights norm: 58.61, Time (s): 2.01
Best accuracy: 95.64%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.15, Accuracy (%): 95.88, Silent labels (%): 0.0, Time (s): 7.89
Train | Epoch 1.2 | Loss: 11.12, Accuracy (%): 96.22, Silent labels (%): 0.0, Time (s): 15.65
Train | Epoch 1.3 | Loss: 10.77, Accuracy (%): 96.6, Silent labels (%): 0.0, Time (s): 23.26
Train | Epoch 1.4 | Loss: 10.86, Accuracy (%): 96.23, Silent labels (%): 0.0, Time (s): 31.14
Train | Epoch 1.5 | Loss: 10.46, Accuracy (%): 96.4, Silent labels (%): 0.0, Time (s): 38.55
Train | Epoch 1.6 | Loss: 10.41, Accuracy (%): 96.32, Silent labels (%): 0.0, Time (s): 45.66
Train | Epoch 1.7 | Loss: 10.19, Accuracy (%): 96.58, Silent labels (%): 0.02, Time (s): 52.72
Train | Epoch 1.8 | Loss: 9.99, Accuracy (%): 96.62, Silent labels (%): 0.0, Time (s): 59.75
Train | Epoch 1.9 | Loss: 9.58, Accuracy (%): 96.33, Silent labels (%): 0.03, Time (s): 66.56
Train | Epoch 2.0 | Loss: 9.69, Accuracy (%): 96.6, Silent labels (%): 0.0, Time (s): 73.25
Test | Epoch 2.0 | Loss: 9.31, Accuracy (%): 96.84, Learning rate: 0.003, Hidden layer 1 spike counts: 475.72, Output layer spike counts: 40.87, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 480.04, Output layer weights norm: 62.55, Time (s): 1.94
Best accuracy: 96.84%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 8.88, Accuracy (%): 97.37, Silent labels (%): 0.0, Time (s): 6.62
Train | Epoch 2.2 | Loss: 9.05, Accuracy (%): 97.13, Silent labels (%): 0.0, Time (s): 13.2
Train | Epoch 2.3 | Loss: 8.65, Accuracy (%): 97.1, Silent labels (%): 0.0, Time (s): 19.9
Train | Epoch 2.4 | Loss: 8.64, Accuracy (%): 97.0, Silent labels (%): 0.02, Time (s): 26.31
Train | Epoch 2.5 | Loss: 8.43, Accuracy (%): 97.22, Silent labels (%): 0.0, Time (s): 32.67
Train | Epoch 2.6 | Loss: 8.57, Accuracy (%): 97.08, Silent labels (%): 0.02, Time (s): 38.89
Train | Epoch 2.7 | Loss: 8.58, Accuracy (%): 97.22, Silent labels (%): 0.02, Time (s): 45.1
Train | Epoch 2.8 | Loss: 8.26, Accuracy (%): 97.28, Silent labels (%): 0.0, Time (s): 51.25
Train | Epoch 2.9 | Loss: 8.21, Accuracy (%): 97.28, Silent labels (%): 0.0, Time (s): 57.31
Train | Epoch 3.0 | Loss: 8.09, Accuracy (%): 97.65, Silent labels (%): 0.0, Time (s): 63.33
Test | Epoch 3.0 | Loss: 8.18, Accuracy (%): 97.35, Learning rate: 0.003, Hidden layer 1 spike counts: 417.5, Output layer spike counts: 41.05, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.25, Output layer weights norm: 65.73, Time (s): 1.87
Best accuracy: 97.35%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.61, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 5.82
Train | Epoch 3.2 | Loss: 7.43, Accuracy (%): 97.83, Silent labels (%): 0.0, Time (s): 11.74
Train | Epoch 3.3 | Loss: 7.63, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 17.52
Train | Epoch 3.4 | Loss: 7.69, Accuracy (%): 97.5, Silent labels (%): 0.0, Time (s): 23.22
Train | Epoch 3.5 | Loss: 7.55, Accuracy (%): 97.58, Silent labels (%): 0.0, Time (s): 28.92
Train | Epoch 3.6 | Loss: 7.28, Accuracy (%): 97.72, Silent labels (%): 0.0, Time (s): 34.49
Train | Epoch 3.7 | Loss: 7.29, Accuracy (%): 97.97, Silent labels (%): 0.0, Time (s): 39.98
Train | Epoch 3.8 | Loss: 7.5, Accuracy (%): 97.72, Silent labels (%): 0.0, Time (s): 45.47
Train | Epoch 3.9 | Loss: 7.57, Accuracy (%): 97.55, Silent labels (%): 0.0, Time (s): 50.93
Train | Epoch 4.0 | Loss: 7.29, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 56.4
Test | Epoch 4.0 | Loss: 7.46, Accuracy (%): 97.62, Learning rate: 0.003, Hidden layer 1 spike counts: 382.79, Output layer spike counts: 41.38, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.59, Output layer weights norm: 68.62, Time (s): 1.51
Best accuracy: 97.62%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 6.94, Accuracy (%): 98.0, Silent labels (%): 0.0, Time (s): 5.25
Train | Epoch 4.2 | Loss: 6.87, Accuracy (%): 97.98, Silent labels (%): 0.0, Time (s): 10.59
Train | Epoch 4.3 | Loss: 6.81, Accuracy (%): 98.25, Silent labels (%): 0.0, Time (s): 15.9
Train | Epoch 4.4 | Loss: 6.8, Accuracy (%): 97.62, Silent labels (%): 0.0, Time (s): 21.11
Train | Epoch 4.5 | Loss: 6.93, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 26.3
Train | Epoch 4.6 | Loss: 6.72, Accuracy (%): 98.12, Silent labels (%): 0.0, Time (s): 31.57
Train | Epoch 4.7 | Loss: 6.9, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 36.7
Train | Epoch 4.8 | Loss: 6.68, Accuracy (%): 98.18, Silent labels (%): 0.0, Time (s): 41.85
Train | Epoch 4.9 | Loss: 6.58, Accuracy (%): 98.18, Silent labels (%): 0.0, Time (s): 46.99
Train | Epoch 5.0 | Loss: 6.74, Accuracy (%): 97.8, Silent labels (%): 0.0, Time (s): 52.06
Test | Epoch 5.0 | Loss: 7.1, Accuracy (%): 97.64, Learning rate: 0.003, Hidden layer 1 spike counts: 355.87, Output layer spike counts: 41.48, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 511.41, Output layer weights norm: 71.34, Time (s): 1.42
Best accuracy: 97.64%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.35, Accuracy (%): 98.25, Silent labels (%): 0.0, Time (s): 4.99
Train | Epoch 5.2 | Loss: 6.16, Accuracy (%): 98.27, Silent labels (%): 0.0, Time (s): 10.03
Train | Epoch 5.3 | Loss: 6.29, Accuracy (%): 98.27, Silent labels (%): 0.0, Time (s): 15.05
Train | Epoch 5.4 | Loss: 6.13, Accuracy (%): 98.28, Silent labels (%): 0.0, Time (s): 20.08
Train | Epoch 5.5 | Loss: 6.32, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 25.01
Train | Epoch 5.6 | Loss: 6.26, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 29.92
